repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
evuz/VisualComicReader,eafd46080e928d0af8600a956e94916840ccfc09,2020-11-30 10:24:29,sass,node-sass,chore(sass): use sass instead node-sass,sass node-sass,"
chore(sass): use sass instead node-sass",40,UI,,1,0.9,
expo/expo-cli,9115b6645b3257c0453a02e0645eeb4e86c31904,2019-05-30 14:36:46,typescript,babel,BREAKING CHANGE: convert @expo/config to TypeScript and remove support for exp.json (#653),typescript babel,"
BREAKING CHANGE: convert @expo/config to TypeScript and remove support for exp.json (#653)",3,Typescript,,1,0.5,
facebook/create-react-app,8bf050aa7c16078fed5e51ac8388d6100c29e105,2020-11-17 20:11:35,prompts,inquirer,"replace inquirer with prompts (#10083)

- remove `react-dev-utils/inquirer` public import",prompts inquirer,"
replace inquirer with prompts (#10083)",6,Utility,,1,0.95,
facebook/Docusaurus,a406a3c9aa5f055ffb9cfc6a128840610eec7d54,2021-01-11 14:33:40,prompts,inquirer,"chore(v2): docusaurus-init: switch from inquirer to prompts (#4012)

Signed-off-by: Reece Dunham <me@rdil.rocks>",prompts inquirer,"
chore(v2): docusaurus-init: switch from inquirer to prompts (#4012)",6,Utility,,1,0.95,
facebook/Docusaurus,afe9ff91a4247316f0081c9b080655d575298416,2020-06-07 05:40:06,clsx,classnames,chore(v2): replace classnames with clsx (#2895),clsx classnames,"
chore(v2): replace classnames with clsx (#2895)",5,Utility,,1,0.95,
facebook/Docusaurus,fc7ba5b6b170328c928538f61628a4a95360e1d6,2018-11-08 02:58:52,terser-webpack-plugin,uglifyjs-webpack-plugin,chore(v2): switch from uglifyjs-webpack-plugin to terser-webpack-plugin (#1099),terser-webpack-plugin uglifyjs-webpack-plugin,"
chore(v2): switch from uglifyjs-webpack-plugin to terser-webpack-plugin (#1099)",35,Codestyle&Web Framework,,1,0.95,
facebook/fbjs,16620e3623fd46b435313abd639b86313facb7b8,2020-04-06 22:50:41,cross-fetch,isomorphic-fetch,"Replace isomorphic-fetch with cross-fetch (#385)

cross-fetch seems to be a drop-in replacement for isomorphic-fetch, but
more actively maintained. I also added a test to ensure we maintain the
behavior of using global fetch if available (eg React-Native)
closes #363",cross-fetch isomorphic-fetch,"Replace isomorphic-fetch with cross-fetch (#385)
",9,HTTP Clients,,1,0.95,Activity
facebook/jest,cd6f7553ad4a7910cfc5e0932ee3d83f04e548e5,2020-01-31 10:43:13,make-dir,mkdirp,chore: replace mkdirp with make-dir (#9486),make-dir mkdirp,"
chore: replace mkdirp with make-dir (#9486)",5,Filesystem,,1,0.99,
facebook/jest,40d15f9a90d8dffbd31b1d9a99af1670e7920ee4,2018-05-27 00:18:50,fast-json-stable-stringify,json-stable-stringify,Use `fast-json-stable-stringify` instead of `json-stable-stringify`. (#6271),fast-json-stable-stringify json-stable-stringify,"
Use `fast-json-stable-stringify` instead of `json-stable-stringify`.
(#6271)",3,Serialization,,1,0.99,
Farata/angular2typescript,ba5c40f8aa23b40bc102f784fd22c1fd1ba09757,2016-07-13 15:37:57,types/node,typings,"CH8: upgraded code samples to TypeScript 2.0, removed Typings",types/node typings,"
CH8: upgraded code samples to TypeScript 2.0, removed Typings",5,Typescript,,1,0.75,Integration
Farata/angular2typescript,26206c459d7847497a3d2879b2b1c975ee18c3dc,2016-07-18 13:00:45,@types/jasmine,typings,"CH9 and 10: upgrade to rc.4, tsc 2.0, remove typings",@types/jasmine typings,"
CH9 and 10: upgrade to rc.4, tsc 2.0, remove typings",4,Typescript,,1,0.8,Integration
fbbergamo/gerador-pix,31552405a3e97a038441341e6123ce0dcd54232d,2021-06-14 03:46:35,css-minimizer-webpack-plugin,optimize-css-assets-webpack-plugin,webpack 5 and upgrade libs,css-minimizer-webpack-plugin optimize-css-assets-webpack-plugin,webpack 5 and upgrade libs,17,Web Framework&UI,,1,0.5,Integration
FelixHenninger/lab.js,6a9458358403ed720b6e36cc6715ec0e8c6d5e4e,2018-07-28 21:38:46,postcss-preset-env,postcss-cssnext,Move to postcss-preset-env for post-processing library styles,postcss-preset-env postcss-cssnext,"
Move to postcss-preset-env for post-processing library styles",5,UI,,1,0.98,
FelixHenninger/lab.js,7b17335a357185b598cee622efb25334b2dfd37c,2020-03-28 10:04:18,@sentry/browser,raven-js,Move logging to Sentry's unified SDK,@sentry/browser raven-js,Move logging to Sentry's unified SDK,5,HTTP Clients,,1,0.98,
FelixRilling/yugioh-deck-tool,43b7f2fcb293e5dd27a058e106f3c07fa8296ff4,2020-08-03 15:57:24,sass,node-sass,Replaced node-sass with sass.,sass node-sass,"
Replaced node-sass with sass.",40,UI,,1,0.99,
fgpv-vpgf/fgpv-vpgf,f75d211201a12878b45e1bcde6523985f6a4692f,2019-12-10 19:25:44,typescript-eslint,tslint,"chore(build): move geosearch to eslint, fix issues",typescript-eslint tslint,"
chore(build): move geosearch to eslint, fix issues",3,Testing,,1,0.95,
fgpv-vpgf/fgpv-vpgf,f75d211201a12878b45e1bcde6523985f6a4692f,2019-12-10 19:25:44,eslint,tslint,"chore(build): move geosearch to eslint, fix issues",eslint tslint,"
chore(build): move geosearch to eslint, fix issues",3,Testing,,1,0.95,
firebase/custom-auth-samples,a4e1ce44c2b41f67424332060caf8020572944ab,2016-12-28 22:22:33,firebase-admin,firebase,"Update Instagram login to firebase-admin

Change-Id: Iaf8cf25233f08733f947d9a1b33cf91b0c186b95",firebase-admin firebase,"
Update Instagram login to firebase-admin",3,HTTP Clients,,1,0.9,
firebase/quickstart-nodejs,036152ddd6700bb6fab2f08e368412f7d8b1a708,2016-12-04 02:19:25,firebase-admin,firebase,Changed firebase dependancy to firebase-admin,firebase-admin firebase,"
Changed firebase dependancy to firebase-admin",3,HTTP Clients,,1,0.99,
flarum/core,4b69a352608605f2134b4bd9cf61587792ef28c8,2021-04-05 15:27:16,clsx,classnames,Replace classList with clsx library (#2760),clsx classnames,"
Replace classList with clsx library (#2760)",5,Utility,,1,1.0,
flarum/core,8dd54204050afd2e661b86b4c852beae3a9c3496,2020-07-01 00:33:00,dayjs,moment,"Switch from 'moment' to 'dayjs' (#2219)

* Switch from 'moment' to 'dayjs'

* Use humanize code from duration plugin (without actual plugin) for time lapsed events",dayjs moment,"
Switch from 'moment' to 'dayjs' (#2219)",14,Serialization,,1,1.0,
flarum/core,3f683dd6ee739f850765e9827f8b410f9c9187f9,2018-06-20 03:50:31,webpack,gulp,"Webpack (#1367)

* Replace gulp with webpack and npm scripts for JS compilation
* Set up Travis CI to commit compiled JS
* Restructure `js` directory; only one instance of npm, forum/admin are ""submodules""
* Refactor JS initializers into Application subclasses
* Maintain partial compatibility API (importing from absolute paths) for extensions
* Remove minification responsibility from PHP asset compiler
* Restructure `less` directory",webpack gulp,"* Replace gulp with webpack and npm scripts for JS compilation
* Set up Travis CI to commit compiled JS
",16,Building&Web Framework,,1,1.0,
flarum/flarum-ext-tags,03613432cb5e944c6387f1a652942dbbe5713370,2018-06-20 04:01:45,webpack,gulp,"Webpack (#52)

See https://github.com/flarum/core/pull/1367

* Replace gulp with webpack and npm scripts for JS compilation
* Set up Travis CI to commit compiled JS
* Restructure `js` directory; only one instance of npm, forum/admin are ""submodules""
* Maintain partial compatibility API (importing from absolute paths) for extensions
* Restructure `less` directory",webpack gulp,"* Replace gulp with webpack and npm scripts for JS compilation
* Set up Travis CI to commit compiled JS
",16,Building&Web Framework,,1,1.0,
FLiotta/ReactSocial,1f5d2e03d8933f1109a2dccaa491e23285bbe036,2020-02-15 21:38:12,dayjs,moment,"Removed unused packages, from moment to dayjs",dayjs moment,"Removed unused packages, from moment to dayjs",14,Serialization,,1,0.95,
flow-typed/flow-typed,ccc8b708d9fdc2352b5d41f62a33e30210907fc1,2018-04-18 23:34:51,@octokit/rest,github,"Replace deprecated github@0.2.4 with Octokit (#2107)

* add setprototypeof definitions

* add credit-card-type libdefs

* Replace deprecated github@0.2.4 with Octokit",@octokit/rest github,"
Replace deprecated github@0.2.4 with Octokit (#2107)",3,Web Framework,,1,1.0,Deprecation
formatjs/react-intl,0b0c8108573ba4a0f74fdac1abe78c9f36f0e3db,2020-07-25 04:14:51,typescript,babel,"feat(@formatjs/cli): revamp underlying extraction
We replaced the underlying AST extractor from babel to typescript. This
makes the extractor a lot more future-proof due to babel having to
constantly include new plugin/syntax while TS just works out of the box.
Future new syntax would just be TS upgrade.

BREAKING CHANGE: Remove `--messages-dir` option. This was primarily used
to eagerly write out output in the babel plugin since we don't know when
the execution will be done. This is not the case with the CLI.
`--out-file` should be used instead.

BREAKING CHANGE: Remove `--module-source-name` option. This is not used.",typescript babel,"
feat(@formatjs/cli): revamp underlying extraction
We replaced the underlying AST extractor from babel to typescript.
This",4,Typescript,,1,0.95,Functionality
formatjs/react-intl,6fc7bfb925b6a6374c11dba79629f95371c02bc8,2020-08-12 05:39:44,fast-glob,glob,feat(@formatjs/cli): switch from glob to fast-glob,fast-glob glob,"
feat(@formatjs/cli): switch from glob to fast-glob",7,Utility,,1,1.0,
formatjs/react-intl,f55c400b2fc7807b9efd72f63dcd2126593d6b5b,2020-04-26 23:25:38,nyc,istanbul,"Upgrade some deps, remove istanbul, add nyc (#183)

* dep++

* rm node 4 & 6, add 10 & 12",nyc istanbul,"
Upgrade some deps, remove istanbul, add nyc (#183)",9,Testing,,1,0.9,
FormidableLabs/spectacle-scripts,2300f9e9830b6bd04df253afc8121893789089ec,2018-09-18 18:31:02,terser-webpack-plugin,uglifyjs-webpack-plugin,"Switch from uglifyjs to terser (#5026)

Uglify is no longer maintained and has bugs not present in Terser (its successor)",terser-webpack-plugin uglifyjs-webpack-plugin,"
Switch from uglifyjs to terser (#5026)",35,Codestyle&Web Framework,,1,1.0,Deprecation
frctl/fractal,4507bdaee03810c53154e1c49ea0cf0b85142c42,2020-10-25 18:27:41,webpack,gulp,"build: migrate mandelbrot bundling from gulp to webpack (#676)

* migrate mandelbrot bundling from gulp to webpack

* npm audit fix

* resolve conflicts

* fix conflicting resizable handle selectors

* let babel automatically load polyfills, use es6 import/export",webpack gulp,"
build: migrate mandelbrot bundling from gulp to webpack (#676)",16,Building&Web Framework,,1,1.0,
frctl/fractal,4507bdaee03810c53154e1c49ea0cf0b85142c42,2020-10-25 18:27:41,copy-webpack-plugin,gulp,"build: migrate mandelbrot bundling from gulp to webpack (#676)

* migrate mandelbrot bundling from gulp to webpack

* npm audit fix

* resolve conflicts

* fix conflicting resizable handle selectors

* let babel automatically load polyfills, use es6 import/export",copy-webpack-plugin gulp,"
build: migrate mandelbrot bundling from gulp to webpack (#676)",5,Building&Web Framework,,1,1.0,
FredericHeem/starhackit,59fa693e0a570ba34021b54f19c6ebc60a93c067,2019-06-19 18:12:37,react,preact,"In: emotion, react, Out: glamorous, preact",react preact,"
In: emotion, react, Out: glamorous, preact",10,UI,,1,1.0,
FreeCodeCamp/FreeCodeCamp,d85425fd1b908c12bb1482e8ec7487e57f12a340,2019-09-04 12:48:58,final-form,redux,feat(client): use React Final Form instead of Redux Form (#36742),final-form redux,"
feat(client): use React Final Form instead of Redux Form (#36742)",4,Utility,,1,0.8,
FreeCodeCamp/FreeCodeCamp,d85425fd1b908c12bb1482e8ec7487e57f12a340,2019-09-04 12:48:58,react,redux,feat(client): use React Final Form instead of Redux Form (#36742),react redux,"
feat(client): use React Final Form instead of Redux Form (#36742)",4,UI,,1,0.8,
freesewing/freesewing,a9071dbc07b8cd4191db20d09ef1fe39c23fa72b,2019-04-19 06:20:59,rollup,webpack,construction: Switched to Rollup from webpack,rollup webpack,"
construction: Switched to Rollup from webpack",4,Web Framework,,1,1.0,
frouriojs/create-frourio-app,ac490e24f5fcdc6ca2ec9fdc7f105503d732cff4,2020-12-11 14:59:05,rollup,webpack,feat(sapper): change webpack to rollup,rollup webpack,"
feat(sapper): change webpack to rollup",7,Web Framework&Building,,1,1.0,
frouriojs/create-frourio-app,601a17301524ecc7e40e52e07502839808b97423,2021-02-08 10:14:13,mysql2,mysql,feat: use mysql2 instead of mysql. mysql does not support mysql8 fully,mysql2 mysql,"
feat: use mysql2 instead of mysql.
mysql does not support mysql8 fully",3,Database,,1,0.9,BugIssue
fusionjs/fusionjs,bfd76bb56b9ec7ef8cf1e3a36436bdcaede4473c,2020-11-20 20:34:29,axios,request-promise,"Refactor fusion-cli e2e tests

- Replace usage of the deprecated `request-promise` library with `axios`
- Replace usages of ad-hoc node `exec` script with the existing `cmd` helper

These changes will help unblock migrating this repo to yarn v2",axios request-promise,"
- Replace usage of the deprecated `request-promise` library with `axios`
- Replace usages of ad-hoc node `exec` script with the existing `cmd` helper",4,HTTP Clients,,1,1.0,Deprecation
fusionjs/fusionjs,253cd31fa29950fb9c5c434a330969828ce42daf,2019-05-16 17:48:19,core-js,babel,"Remove babel polyfill, use core-js and regenerator-runtime directly

https://github.com/fusionjs/fusionjs/pull/390",core-js babel,"
Remove babel polyfill, use core-js and regenerator-runtime directly",13,Utility,,1,0.8,
fusionjs/fusionjs,253cd31fa29950fb9c5c434a330969828ce42daf,2019-05-16 17:48:19,regenerator-runtime,babel,"Remove babel polyfill, use core-js and regenerator-runtime directly

https://github.com/fusionjs/fusionjs/pull/390",regenerator-runtime babel,"
Remove babel polyfill, use core-js and regenerator-runtime directly",5,Utility,,1,0.8,
fuzz-productions/generator-mortar,ce1c47151de3e2ba9cbe20eceee7d5d929f0943f,2016-03-25 19:56:25,eslint,jshint,move to eslint linting,eslint jshint,"
move to eslint linting",16,Testing,,1,1.0,
gaowhen/gon,21c11d924e05b6f0b5deb8879d53da76a62fd746,2017-03-13 09:02:01,husky,ghooks,chore: replace ghooks with husky,husky ghooks,"chore: replace ghooks with husky
",3,Utility,,1,1.0,
gatewaycash/gateway,0983df313f09160a37f2b6eff197fc7b8e7d81d9,2020-04-01 00:01:13,mysql2,mysql,"Knex, database migrations and referential integrity (#161)

* upgrade to mysql2 and install Knex

* Migrate old production database data

* API key migrations

* Finish schema

* Move seed data, add knex to API setup

* Tweak the scripts

* Timestamp nullability",mysql2 mysql,"
* upgrade to mysql2 and install Knex",3,Database,,1,0.9,
gatsbyjs/gatsby,4be5cfdf5d6925f26f914518dfc51d53f979cd6d,2018-09-13 20:29:01,terser-webpack-plugin,uglifyjs-webpack-plugin,"remove modules that is the relative path. (#7934)

* remove modules that is the relative path.

* feat: replace uglify-es with terser

* fix: run css minification after styled are processed

* Update package.json

* remove deleted flow type fields",terser-webpack-plugin uglifyjs-webpack-plugin,"
* feat: replace uglify-es with terser",35,Codestyle&Web Framework,,1,1.0,
gatsbyjs/gatsby,0107f9735686689b64c7e247764675c81ec141ac,2018-03-23 19:22:22,mini-css-extract-plugin,extract-text-webpack-plugin,"[v2][wip] Upgrade Gatsby v2 to webpack 4 (#4588)

* WIP'

* WIP

* Upgrade packages

* Use mini-css-extract-plugin instead of extract-text-webpack-plugin

* Add mini-css-extract-plugin to sass/less plugins

* Combine build-css with build-javascript — css modules not working atm

* [v2] Webpack 4 additions (#4627)

* escape path for regexp because windows uses backslash

* remove WatchMissingNodeModulesPlugin

* remove gatsby-module-loader in favor of using import()

* add layoutComponentChunkName to initial scripts

* add initial styles as link tags

* use stringify because it's safer

* there is no ignoreOrder option

* use [chunkhash] and [name] for CSS files

* use oneOf rule to match only one of css and css modules

* add a TODO about server rendering and CSS

* use development mode in devlop build

* add CSS support for develop mode

* use [chunkhash]

* add css inlining

* Simplify less and sass rules

* Add oneOf to gatsby-plugin-stylus

* Add pathPrefix support for the data-href when inlining critical CSS",mini-css-extract-plugin extract-text-webpack-plugin,"
* Use mini-css-extract-plugin instead of extract-text-webpack-plugin",18,UI,,1,1.0,Integration
