repo_name,commit_sha,time_stamp,add_lib,rem_lib,commit_message,pattern,possible_reason,num,domain,type,is_migration,confidence,reason_label
apanimesh061/VaderSentimentJava,8f54353ccde737f970a7cb9b2bb0ec3ff6aa62c4,2018-02-06 12:45:41,org.slf4j:slf4j,log4j:log4j,"Changing dependency for lucene from provided to compile
   (thus transitive)
Changing dependency on log4j to dependency on slf4j
Adding bridge to log4j via slf4j
Marking parameters as final and converting collections to immutable references
   (Thus possibly futureproofing the code against unwanted mutations)",org.slf4j:slf4j log4j:log4j,"
(thus transitive)
Changing dependency on log4j to dependency on slf4j
Adding bridge to log4j via slf4j",73,Logging,,1,0.95,
api-ai/apiai-java-client,2494ee04826e09420b864697709caa0fb74dc2dd,2017-07-07 05:13:00,org.slf4j:slf4j,org.apache.logging.log4j:log4j,Switch from log4j to slf4j,org.slf4j:slf4j org.apache.logging.log4j:log4j,"
Switch from log4j to slf4j",13,Logging,,1,0.96,
Apicurio/apicurio-registry,c67bc0572e84a1f6ff0c902bc48a29ed9d056993,2020-05-09 14:53:07,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"Upgrade to log4jv2 (#435)

* Upgrade to log4jv2

* typo fix for slf4j property name

Co-authored-by: Eric Wittmann <eric.wittmann@gmail.com>",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Upgrade to log4jv2 (#435)",100,Logging,,1,0.88,
AppFormer/uberfire,05c35249378869f556d6f24d06ec4a815b66167a,2012-11-20 15:08:25,ch.qos.logback:logback,org.slf4j:slf4j,"""Class path constains multiple SFL4J bindings"" problem in guvnor + Switch from slf4j-simple and slf4j-log4j to slf4j-logback (just like drools-core)",ch.qos.logback:logback org.slf4j:slf4j,"
""Class path constains multiple SFL4J bindings"" problem in guvnor + Switch from slf4j-simple and slf4j-log4j to slf4j-logback (just like drools-core)",13,Logging,,1,0.8,Integration
Appverse/appverse-web,09c2a941ea07117327bb64b7009fc88b1dfbeef8,2014-01-08 15:16:05,org.hibernate:hibernate,org.eclipse.persistence:eclipselink,"Added Hibernate versions in dependency management, added hibernate dependencies in Hibernate module and removed EclipseLink dependencies from Hibernate module",org.hibernate:hibernate org.eclipse.persistence:eclipselink,"Added Hibernate versions in dependency management, added hibernate dependencies in Hibernate module and removed EclipseLink dependencies from Hibernate moduleAdded Hibernate versions in dependency management, added hibernate dependencies in Hibernate module and removed EclipseLink dependencies from Hibernate module",5,Building&Database,,1,0.9,
Appverse/appverse-web,09c2a941ea07117327bb64b7009fc88b1dfbeef8,2014-01-08 15:16:05,org.hibernate:hibernate,org.eclipse.persistence:javax.persistence,"Added Hibernate versions in dependency management, added hibernate dependencies in Hibernate module and removed EclipseLink dependencies from Hibernate module",org.hibernate:hibernate org.eclipse.persistence:javax.persistence,"Added Hibernate versions in dependency management, added hibernate dependencies in Hibernate module and removed EclipseLink dependencies from Hibernate module",4,Building&Database,,1,0.9,
Appverse/appverse-web,c79924ab17a3d4b2b74719695e9548bc0ef485cc,2014-04-28 11:37:09,org.wildfly:wildfly,org.jboss.as:jboss-as-arquillian,Wildfly container instead JBoss,org.wildfly:wildfly org.jboss.as:jboss-as-arquillian,"
Wildfly container instead JBoss",8,Testing&Web Framework,,1,0.95,
apromore/ApromoreCode,15d1a896c7283db1b4debaf7c8b2a70108a5f897,2021-02-05 07:15:21,com.zaxxer:HikariCP,com.jolbox:bonecp,Added Hikari pooling and removed BonCp,com.zaxxer:HikariCP com.jolbox:bonecp,"
Added Hikari pooling and removed BonCp",6,HTTP Clients&Database,,1,0.95,
Arakne/Araknemu,5bbe3a607a6c76beab4267b3631daef73d52f186,2020-05-31 08:45:30,org.apache.logging.log4j:log4j,org.slf4j:slf4j,#86 Use Log4j instead of slf4j,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
#86 Use Log4j instead of slf4j",4,Logging,,1,0.9,
arangodb/java-velocypack,b1aa68f54e6106f6a2f79c8e551be13076ddd21e,2018-06-08 15:03:49,com.fasterxml.jackson,com.googlecode.json-simple:json-simple,Replace dependency json-simple with jackson,com.fasterxml.jackson com.googlecode.json-simple:json-simple,"
Replace dependency json-simple with jackson",5,Serialization,,1,0.98,
argan/ibatis-sharding,01000b838559338201660ec5e53beb92d1d4fd44,2007-11-27 08:56:40,hsqldb:hsqldb,mysql:mysql-connector-java,"replace mysql with hsqldb in test case

git-svn-id: https://ibatis-sharding.googlecode.com/svn@12 9d485a18-da3e-0410-a38f-e3d2849d2ccb",hsqldb:hsqldb mysql:mysql-connector-java,"
replace mysql with hsqldb in test case",3,Database,,1,0.95,
armenak/DataDefender,1cbdf90b3e550586c7e4cc6e744a37d67b059bed,2020-03-14 22:34:54,org.apache.logging.log4j:log4j,org.slf4j:slf4j,Switch to log4j2,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Switch to log4j2",100,Logging,,1,0.9,
ARMmbed/java-coap,d5a0cb97677cde5fe9b0eed83bbc8920afd7d297,2016-11-21 08:43:33,org.slf4j:slf4j,org.slf4j:jul-to-slf4j,ONSP-1602 coap-core - replaced java logger with slf4j,org.slf4j:slf4j org.slf4j:jul-to-slf4j,"ONSP-1602 coap-core - replaced java logger with slf4j
",4,Logging,,1,0.85,
arouel/uadetector,d2c753e8889ab5517b137482f24e5d33951afc3f,2012-11-23 22:02:06,ch.qos.logback:logback,log4j:log4j,Changed logging implementation from 'slf4j-log4j12' to 'logback-classic',ch.qos.logback:logback log4j:log4j,"
Changed logging implementation from 'slf4j-log4j12' to 'logback-classic'",58,Logging,,1,0.75,
arouel/uadetector,d2c753e8889ab5517b137482f24e5d33951afc3f,2012-11-23 22:02:06,ch.qos.logback:logback,org.slf4j:slf4j,Changed logging implementation from 'slf4j-log4j12' to 'logback-classic',ch.qos.logback:logback org.slf4j:slf4j,"
Changed logging implementation from 'slf4j-log4j12' to 'logback-classic'",67,Logging,,1,0.75,
arquillian/arquillian-extension-persistence,3ffee361fd34c97aebcae8f4efe74a72540afd27,2015-02-08 19:37:20,org.assertj:assertj-core,org.easytesting:fest-assert,Migrated from Fest Assert to AssertJ. Optimized imports.,org.assertj:assertj-core org.easytesting:fest-assert,"Migrated from Fest Assert to AssertJ.
Optimized imports.
",49,Testing,,1,0.98,
a-schild/jave2,cf15dfc44e891d56f79466e95d3f4fa147fe412f,2019-07-16 15:28:32,org.slf4j:slf4j,commons-logging:commons-logging,Switched logging api from commons-logging to slf4j v1.7,org.slf4j:slf4j commons-logging:commons-logging,"
Switched logging api from commons-logging to slf4j v1.7",39,Logging,,1,0.95,
ashleyj/aura,0e0e589223200b6a1b0fc70f54c1764787efc8b7,2014-05-22 07:41:31,com.googlecode.json-simple:json-simple,org.json:json,Replaced the org.json JSON lib with JSON.simple since the license of org.json isn't GPL compatible. JSON.simple is ASL 2.0 and GPL compatible.,com.googlecode.json-simple:json-simple org.json:json,"
Replaced the org.json JSON lib with JSON.simple since the license of org.json isn't GPL compatible.
JSON.simple is ASL 2.0 and GPL compatible.",4,Serialization,,1,0.95,License
Asqatasun/Asqatasun,cfeedc564e1336ba23ada7d5bccfdbdd507845c2,2020-03-18 22:10:12,ch.qos.logback:logback,log4j:log4j,:loud_sound: :wrench: :recycle: :arrow_up: change from log4j to logback. Adapt the way Testcase are launched,ch.qos.logback:logback log4j:log4j,"
:loud_sound: :wrench: :recycle: :arrow_up: change from log4j to logback.
Adapt the way Testcase are launched",58,Logging,,1,0.95,
Asqatasun/Asqatasun,cfeedc564e1336ba23ada7d5bccfdbdd507845c2,2020-03-18 22:10:12,ch.qos.logback:logback,org.slf4j:slf4j,:loud_sound: :wrench: :recycle: :arrow_up: change from log4j to logback. Adapt the way Testcase are launched,ch.qos.logback:logback org.slf4j:slf4j,"
:loud_sound: :wrench: :recycle: :arrow_up: change from log4j to logback.
Adapt the way Testcase are launched",67,Logging,,1,0.95,
Asqatasun/Contrast-Finder,a6e6461113057fba6b3abb620a57be389af1ca06,2017-03-16 01:29:36,ch.qos.logback:logback,log4j:log4j,Changed LOG dependency (logback + slf4j instead of log4j),ch.qos.logback:logback log4j:log4j,"
Changed LOG dependency (logback + slf4j instead of log4j)",58,Logging,,1,0.9,
assertj/assertj-core,d77e0d70ee8618330cb9dd96ea574ab1d882890f,2018-01-21 07:57:13,net.bytebuddy:byte-buddy,cglib:cglib,Use byte buddy instead of cglib,net.bytebuddy:byte-buddy cglib:cglib,"
Use byte buddy instead of cglib",4,Building,,1,0.97,
assertj/assertj-db,a0ef765a8aedfe62c2d8b26bfc776eaca2f64612,2020-06-08 20:56:08,net.bytebuddy:byte-buddy,cglib:cglib,Migrate from cglib to bytebuddy,net.bytebuddy:byte-buddy cglib:cglib,"
Migrate from cglib to bytebuddy",4,Building,,1,0.97,
assertj/assertj-examples,000d1a6b82725ded203f4f7c969ec57f8df7381b,2013-03-17 22:56:53,org.assertj:assertj-core,org.easytesting:fest-assert,Use AssertJ instead of FEST (unless for guava and joda time assertions),org.assertj:assertj-core org.easytesting:fest-assert,"
Use AssertJ instead of FEST (unless for guava and joda time assertions)",34,Testing,,1,0.95,
astefanutti/camel-cdi,e26e17d824c9d003a42e5b8f3b5695356f065577,2015-10-30 19:08:11,org.apache.logging.log4j:log4j,org.slf4j:slf4j,Use Log4j 2 as test logging backend,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Use Log4j 2 as test logging backend",111,Logging,,1,0.9,
astefanutti/further-cdi,352d30153d6e276892eb52d9a061ac841d7fb16a,2015-12-21 17:06:34,org.apache.logging.log4j:log4j,org.slf4j:slf4j,Use Log4j 2 as logging backend,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Use Log4j 2 as logging backend",111,Logging,,1,0.9,
atlanmod/NeoEMF,d617407627abd3fc8518e2823f68653b14cef039,2016-07-10 10:56:53,org.assertj:assertj-core,org.hamcrest:hamcrest,replace Hamcrest assertions by AssertJ assertions,org.assertj:assertj-core org.hamcrest:hamcrest,"
replace Hamcrest assertions by AssertJ assertions",5,Testing,,1,0.95,
atlasapi/atlas,eac6b7ceb3e4a050557858a1457a2065b4dafd72,2012-04-24 16:05:22,ch.qos.logback:logback,log4j:log4j,Switched back to logback for nimrod logs.,ch.qos.logback:logback log4j:log4j,"
Switched back to logback for nimrod logs.",58,Logging,,1,0.95,
atomix/atomix,3e92f8253da0e74291d0a90f6f740986df2e9869,2014-10-10 01:44:36,org.testng:testng,junit:junit,"Added concurrentunit to perform assertions from callback threads.
Broke test structure into separate unit and functional groups.
Moved memory mapped log file output to target/logs so it gets cleaned by builds.
Switched to TestNG",org.testng:testng junit:junit,"Added concurrentunit to perform assertions from callback threads.

Broke test structure into separate unit and functional groups.",23,Testing,,1,0.98,
AvanzaBank/astrix,e68181771555b5d1e408d8c8aa61c339b12cf3e8,2021-03-11 12:34:41,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"TP-591: Prepare for new major version (#98)

* TP-591: Updated version to 1.0.0-SNAPSHOT

* TP-591: Updated to log4j2 and replaced log4j.properties with log4j2.xml

* TP-591: Added 'Previous versions' section in README.md

* TP-591: Updated CHANGELOG.md with updates since 0.43.7

* TP-591: Updated to new GigaSpaces Maven repository URL

* TP-591: Updated to HTTPS for Apache license

* TP-591: Updated legacybranch to v0.45.x

* TP-591: Updated URLs in README.md to use HTTPS

* TP-591: Updated groupId and version for gs-test to new major release",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
* TP-591: Updated to log4j2 and replaced log4j.properties with log4j2.xml",111,Logging,,1,0.8,
aws/aws-dynamodb-encryption-java,64183e9edadee5c75da7780f934cf76e21c92393,2019-01-07 23:52:19,org.testng:testng,junit:junit,"Migrate from JUnit to TestNG

Migrate the unit tests to use TestNG from JUnit for easier data providers,
assertions, and setup methods.",org.testng:testng junit:junit,"
Migrate from JUnit to TestNG",23,Testing,,1,0.99,Usability
aws-cloudformation/cloudformation-cli-java-plugin,ee5725f49109fea5a4e1a0296465b3a1d6aee0c2,2019-01-22 18:11:08,org.json:json,com.google.code.gson:gson,"Codegen and wrapper updates (#19)

Broad refactoring and updates to LambdaWrapper

* Adding Lombok and refactoring property bags
* Added identifier generation shared code
* removed unnecessary (and invalid) use of @JsonProperty on @Data annotated classes
* Refactored out gson for org.json
* Refactored schema validation logic out to new package (aws-cloudformation-resource-schema)
* Finalised Request/Response interface per CloudFormation models
* Integrated CloudFormation callback to respond for asynchronous handler completion using temporary patched SDK
* refactored com.aws.rpdk namespace to com.aws.cfn.proxy
* updated tests for LambdaWrapper (more to do but we can iterate as we build this out)
* improved Metrics class to report resource type and errors
* Removed Failure mode concept and logging; per discussion, FailureMode is a confusing and prone-to-error concept. We have cleaner mechanisms with READ handlers and model handling in CloudFormation.
* Bumped AWS SDK versions due to incompatability
* Refactored Scheduler and added tests
* Also, logging of resource properties should be considered a security concern (information leak) so I stopped doing that.",org.json:json com.google.code.gson:gson,"We have cleaner mechanisms with READ handlers and model handling in CloudFormation.

* Bumped AWS SDK versions due to incompatabilityCodegen and wrapper updates (#19)
",8,Serialization,,1,0.95,
aws-greengrass/aws-greengrass-nucleus,6476cad0005cc33b6a479a380891c9276ec453a8,2020-12-14 05:09:48,com.github.spotbugs:spotbugs,com.google.code.findbugs,"Switch Findbugs for Spotbugs (#146)

* Switch Findbugs for Spotbugs

* Decrease flaky workflow to 8 iterations so it takes less than 60 minutes",com.github.spotbugs:spotbugs com.google.code.findbugs,"
Switch Findbugs for Spotbugs (#146)",21,Utility,,1,0.9,
awslabs/djl,8411c66503cd5f4731b4e68329e54d08ae0a8a12,2019-10-30 17:55:54,org.apache.logging.log4j:log4j,org.slf4j:slf4j,"Replace slf4j-simple with formal log4j2.

Change-Id: Ic17d4f612feba18a6000e3a55e78e915d940c1d3",org.apache.logging.log4j:log4j org.slf4j:slf4j,"
Replace slf4j-simple with formal log4j2.",9,Logging,,1,0.9,
AxonFramework/AxonFramework,1eff072350aaea77c9848d903a320533f05e8d97,2013-12-13 15:05:16,javax.cache:cache-api,net.sf.ehcache:ehcache,"Changed Cache API to javax.cache.Cache

The jsr107 API has been moved to javax.cache. Currently, Axon supports the 0.5
version of the specification, which has been implemented by the (at this
moment) latest EhCache-JCache implementation (being 1.5.0-0.5).

Future releases of Axon will upgrade the API when an implementation for that
API version is available.

A warning/explanation has been put in the reference guide.

Issue #AXON-81 Fixed
Issue #AXON-81 Documented",javax.cache:cache-api net.sf.ehcache:ehcache,"
Changed Cache API to javax.cache.
Cache",5,Database&Building,,1,0.9,Integration
Azure/azure-functions-java-worker,b0547bd3d5a1f3476b3959581607a8b4da1b0b89,2017-10-17 01:51:02,com.fasterxml.jackson,com.google.code.gson:gson,"Using Apache common library and Jackson JSON library (#17)

* Upgrade all libraries to the latest ones.

* Using the new Apache library to do some util job.

* Using jackson json utility instead of Gson.

* Add relaxed JSON converter (private field and constructor)",com.fasterxml.jackson com.google.code.gson:gson,"
* Using jackson json utility instead of Gson.",6,Serialization,,1,0.97,
ballerina-lang/ballerina,c29e70ea070144d49dcc488b3e29c9d3c0530421,2017-02-09 11:44:44,com.fasterxml.jackson,com.google.code.gson:gson,Removing gson and adding Jackson for Json processing,com.fasterxml.jackson com.google.code.gson:gson,"
Removing gson and adding Jackson for Json processing",34,Serialization,,1,0.98,
BanManagement/BanManager,4911310ad1114ae4fdfd6c9dabb75c16971b5a5b,2015-12-19 18:55:46,com.zaxxer:HikariCP,com.jolbox:bonecp,"Use HikariCP instead of BoneCP

#447",com.zaxxer:HikariCP com.jolbox:bonecp,"
Use HikariCP instead of BoneCP",6,HTTP Clients&Database,,1,0.98,
Baralga/baralga,a2a2f031ce2b6bcfe2d5416fed69bb3e0212df85,2011-12-28 18:50:26,org.apache.poi:poi,net.sourceforge.jexcelapi:jxl,Switched to new Excel format using apache poi.,org.apache.poi:poi net.sourceforge.jexcelapi:jxl,"
Switched to new Excel format using apache poi.",6,Utility,,1,0.97,Functionality
barancev/webdriver-extensions,e8c66b5f64aaedce5ae40850c0c3c4778d328108,2014-01-13 21:58:50,junit:junit,org.testng:testng,TestNG -> JUnit,junit:junit org.testng:testng,"
TestNG  laifuhewb  JUnit",47,Testing,,1,0.98,
baremaps/baremaps,8400de940b1d33550458ea28a8dadf3cf941cb96,2020-03-09 17:06:48,org.apache.logging.log4j:log4j,ch.qos.logback:logback,"Switch from Logback to Log4j2

This change is motivated by the fact that
Picocli is introducing Log4j2 examples in its codebase.",org.apache.logging.log4j:log4j ch.qos.logback:logback,"
Switch from Logback to Log4j2",6,Logging,,1,0.98,Organization
baremaps/baremaps,a0c6ea8457d41c50f7de2bfa25f89ddfeb2a1ac5,2020-05-19 21:41:01,com.fasterxml.jackson,com.google.code.gson:gson,"Replaced SnakeYaml and Gson by Jackson

This is motivated by the fact that Jackson is used by Armeria.
Armeria will eventually be used to create web services.",com.fasterxml.jackson com.google.code.gson:gson,"
Replaced SnakeYaml and Gson by Jackson",34,Serialization,,1,0.97,Integration
baremaps/baremaps,a0c6ea8457d41c50f7de2bfa25f89ddfeb2a1ac5,2020-05-19 21:41:01,com.fasterxml.jackson,org.yaml:snakeyaml,"Replaced SnakeYaml and Gson by Jackson

This is motivated by the fact that Jackson is used by Armeria.
Armeria will eventually be used to create web services.",com.fasterxml.jackson org.yaml:snakeyaml,"
Replaced SnakeYaml and Gson by Jackson",3,Serialization,,1,0.97,Integration
BatchIQ/nifi-scripting-samples,3fa29e253a84de9b473e578ed3e1d30682410c0d,2018-12-23 18:13:48,com.google.code.gson:gson,com.fasterxml.jackson,Switching to Gson from Jackson for JSON conversion,com.google.code.gson:gson com.fasterxml.jackson,"
Switching to Gson from Jackson for JSON conversion",11,Serialization,,1,0.98,
bbottema/simple-java-mail,5f58289cac255c498027e4b9723b66ac82b14728,2016-06-12 18:25:57,org.apache.logging.log4j:log4j,org.slf4j:slf4j,switched to Log4j2,org.apache.logging.log4j:log4j org.slf4j:slf4j,"
switched to Log4j2",111,Logging,,1,0.9,
ben93riggs/runelite,69c3341467b0e0ba1acd56deb74bbae9ab0d262b,2019-03-24 15:44:54,org.mariadb.jdbc:mariadb-java-client,mysql:mysql-connector-java,http-service: update mysql driver to mariadb 2.2.3,org.mariadb.jdbc:mariadb-java-client mysql:mysql-connector-java,"
http-service: update mysql driver to mariadb 2.2.3",16,Database,,1,0.95,
